动账时间,动帐流水号,动账方向,动账金额,动账账户,动账场景,计费类型,子订单号,订单号,售后编号,下单时间,商品ID,商品名称,达人ID,达人名称,订单类型,订单实付应结,运费实付,实际平台补贴_运费,实际平台补贴,其他平台补贴,以旧换新抵扣,政府补贴平台垫资,实际达人补贴,实际抖音支付补贴,实际抖音月付营销补贴,银行补贴,订单退款,平台服务费,佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,是否免佣,免佣金额,商户主体名称,备注
2026-03-06 05:45:16,'2026030605451407554381142628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527430921452775,'6924527430921452775,'SS76127204201915397270100,2026-02-27 07:25:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 05:48:44,'2026030605484127559081372628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924497421583023960,'6924497421583023960,'SS76128355736567160740204,2026-02-26 09:17:05,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 06:19:28,'2026030606192337083389702628,出账,5.61,聚合账户,上门取件运费,,'6924492943011511880,'6924492943011511880,'147378812295796664,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6924492943011511880-售后单147378812295796664-运单JDX049781082847
2026-03-06 06:25:52,'2026030606254825769413582628,出账,5,聚合账户,上门取件运费,,'6924497283448274026,'6924497283448274026,'147377084399960697,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6924497283448274026-售后单147377084399960697-运单JT0022131879197
2026-03-06 06:39:41,'2026030606392840228787472628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950921328865122089,'6950921328865122089,'SS76130569726568538020073,2026-02-27 07:55:20,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 06:39:55,'2026030606394638630198192628,入账,8.54,聚合账户,货款结算入账,精选联盟,'6950936726476821703,'6950936726476821703,'SS76130008638540395930001,2026-02-27 07:37:54,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,'1400117048905447,欣晴玩具,普通订单,8.99,0,0,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 06:41:16,'2026030606410606838400092628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950923873549751574,'6950923873549751574,'SS76130499211883976040208,2026-02-27 07:52:50,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,6.98,0,0,3.01,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 06:47:16,'2026030606470416111050432628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924520691089243810,'6924520691089243810,'SS76129551563026112510034,2026-02-27 07:00:02,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 06:47:57,'2026030606474503791593322628,入账,6.64,聚合账户,货款结算入账,精选联盟,'6924516192527678822,'6924516192527678822,'SS76128242454789821850213,2026-02-27 07:50:33,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,-3,-0.35,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 06:48:46,'2026030606483402390925162628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924525072948100694,'6924525072948100694,'SS76128558856683200000137,2026-02-27 08:06:46,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 07:02:21,'2026030607021607260247102628,出账,6.65,聚合账户,上门取件运费,,'6924495128824413491,'6924495128824413491,'147380150946376689,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6924495128824413491-售后单147380150946376689-运单JDX049822336372
2026-03-06 07:42:29,'2026030607422522031572822628,出账,5.05,聚合账户,上门取件运费,,'6924555428367400877,'6924555428367400877,'147381290715135403,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6924555428367400877-售后单147381290715135403-运单73597652479515
2026-03-06 07:43:56,'2026030607435012466260572628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950923890104407262,'6950923890104407262,'SS76128713667193451620154,2026-02-27 07:53:22,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 07:46:23,'2026030607461936333002642628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924497363152698876,'6924497363152698876,'SS76128044876006733060218,2026-02-26 08:27:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 07:50:24,'2026030607502110870792312628,入账,6.64,聚合账户,货款结算入账,精选联盟,'6924508651482480472,'6924508651482480472,'SS76128355572658997760023,2026-02-26 09:20:34,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,'1400117048905447,欣晴玩具,普通订单,6.99,0,0,0,0,0,0,0,0,0,0,0,-0.35,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 07:54:35,'2026030607543041775767142628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950908805346301477,'6950908805346301477,'SS76128614124525657960167,2026-02-26 08:35:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 07:56:05,'2026030607560202691241322628,入账,18.98,聚合账户,货款结算入账,精选联盟,'6950921291590145825,'6950921291590145825,'SS76128550100622423470159,2026-02-27 07:53:48,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,19.98,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 07:56:05,'2026030607560207388367722628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527506240798513,'6924527506240798513,'SS76129971733614600110005,2026-02-27 08:09:33,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 07:56:05,'2026030607560127320650672628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950908793657890341,'6950908793657890341,'SS76128613368255616460115,2026-02-26 08:33:45,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 08:28:41,'2026030608283840856458592628,出账,5.53,聚合账户,上门取件运费,,'6924533873790647508,'6924533873790647508,'147380207555100713,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6924533873790647508-售后单147380207555100713-运单JDX049826495531
2026-03-06 11:05:27,'2026030611052215946225022628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950912546337723721,'6950912546337723721,'SS76130227722368289430240,2026-02-27 07:06:54,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,8.19,0,0,1.8,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-06 14:59:36,'2026030614592406945838352628,出账,9918.67,聚合账户,提现,,,,,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,提现
2026-03-07 01:57:23,'2026030701571905170181182628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950902169409165093,'6950902169409165093,'SS76133601544861944780032,2026-02-26 07:04:24,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 01:59:31,'2026030701592737247431872628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950923896616326434,'6950923896616326434,'SS76133767855521142100167,2026-02-27 07:43:10,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 02:25:53,'2026030702254708565066752628,入账,4.74,聚合账户,货款结算入账,精选联盟,'6950923913349109537,'6950923913349109537,'SS76133113810900956220209,2026-02-27 08:11:46,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,-5,-0.25,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 02:27:34,'2026030702273123746319712628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950919398441424230,'6950919398441424230,'SS76132735759901166340078,2026-02-27 07:22:40,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 02:27:49,'2026030702274520775941272628,入账,0.04,聚合账户,货款结算入账,精选联盟,'6950897975601796474,'6950897975601796474,'SS76132627992879931220237,2026-02-26 09:01:34,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,5.99,0,0,0.04,0,0,0,0,0,0,0,-5.99,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 02:51:32,'2026030702512901302858512628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6924527521230388666,'6924527521230388666,'SS76131661273535165980058,2026-02-27 08:21:18,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,14.99,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 03:48:42,'2026030703484017541371222628,入账,9.79,聚合账户,货款结算入账,小店自卖,'6950634302452339986,'6950634302452339986,'SS76132664937154153480191,2026-02-08 11:31:06,'3796351544073519123,电动牵绳小马声光跳萌宠益智早教启蒙科学实验【自备2节5号电池,,,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,否,0,广州斌立科技有限公司,订单结算
2026-03-07 03:57:13,'2026030703570930211650652628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6924539353526402901,'6924539353526402901,'SS76132906533277373790109,2026-02-28 06:29:56,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,14.99,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 04:25:22,'2026030704251937478282672628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924513837146865094,'6924513837146865094,'SS76133903306452508580056,2026-02-27 08:10:32,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 04:26:35,'2026030704263319884776962628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6924516213558902588,'6924516213558902588,'SS76132813209197327620173,2026-02-27 08:22:15,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,10.59,0,0,4.4,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 04:36:40,'2026030704363739399754872628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527481528351850,'6924527481528351850,'SS76133174920914050910145,2026-02-27 07:48:07,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 04:43:42,'2026030704433822077117502628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6950919461166388622,'6950919461166388622,'SS76132281407612564860149,2026-02-27 08:23:51,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,14.99,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 04:48:08,'2026030704480510115812222628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924533926042697647,'6924533926042697647,'SS76132798823870182500070,2026-02-27 08:09:43,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 04:48:45,'2026030704484140320742462628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924520772286971860,'6924520772286971860,'SS76132422233421913660151,2026-02-27 08:12:18,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 05:45:53,'2026030705455033272960352628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924492893382409532,'6924492893382409532,'SS76133193785573711870225,2026-02-26 08:26:46,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 05:45:55,'2026030705455127989445222628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924506470202047792,'6924506470202047792,'SS76132050159516554580137,2026-02-26 09:11:38,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 05:47:31,'2026030705472702392437862628,出账,5.34,聚合账户,上门取件运费,,'6924520777756605835,'6924520777756605835,'147381524817587881,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6924520777756605835-售后单147381524817587881-运单73597686113407
2026-03-07 06:38:47,'2026030706384118719214482628,入账,6.64,聚合账户,货款结算入账,精选联盟,'6950921296843773846,'6950921296843773846,'SS76133156711953042280203,2026-02-27 08:02:49,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,-3,-0.35,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 06:40:11,'2026030706400021350528402628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950958525825947255,'6950958525825947255,'SS76128779088474280960242,2026-02-28 07:00:56,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 06:59:46,'2026030706593108308334582628,出账,6.42,聚合账户,上门取件运费,,'6950936772568553106,'6950936772568553106,'147381562126823745,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6950936772568553106-售后单147381562126823745-运单73597691414027
2026-03-07 07:14:21,'2026030707141737794122592628,出账,5.3,聚合账户,上门取件运费,,'6924525097065545598,'6924525097065545598,'147381570114381750,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6924525097065545598-售后单147381570114381750-运单YT2537824925534
2026-03-07 07:45:59,'2026030707455520933680702628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924516144566336719,'6924516144566336719,'SS76133510491260401270056,2026-02-27 07:45:56,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,7.59,0,0,2.4,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 07:46:46,'2026030707464239930967582628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924518431076810203,'6924518431076810203,'SS76132625164335025140002,2026-02-27 08:06:30,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,4.9,0,0,5.09,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-07 08:04:31,'2026030708042625300011792628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924495107358948920,'6924495107358948920,'SS76133250513579054600191,2026-02-26 08:08:33,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
